Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Applied Intelligence,1737,Springer US,/scimag/journals/1737,/scimag/?journal=1737&page=1,98,/scimag/?journal=1737&year=2017&volume=46&issue=1,/scimag/?journal=1737&year=2018&volume=48&issue=2,/scimag/?journal=1737&year=2019&volume=49&issue=2,/scimag/?journal=1737&year=2020&volume=50&issue=5,
Applied Magnetic Resonance,1740,Springer Vienna,/scimag/journals/1740,/scimag/?journal=1740&page=1,120,/scimag/?journal=1740&year=2017&volume=48&issue=1,/scimag/?journal=1740&year=2018&volume=49&issue=1,/scimag/?journal=1740&year=2019&volume=50&issue=1-3,/scimag/?journal=1740&year=2020&volume=51&issue=1,
Applied Mathematics & Optimization,1745,Springer,/scimag/journals/1745,/scimag/?journal=1745&page=1,68,/scimag/?journal=1745&year=2017&volume=75&issue=1,/scimag/?journal=1745&year=2018&volume=77&issue=3,/scimag/?journal=1745&year=2019&volume=79&issue=1,/scimag/?journal=1745&year=2020&volume=&issue=,
Applied Mathematics and Mechanics,1747,Springer,/scimag/journals/1747,/scimag/?journal=1747&page=1,224,/scimag/?journal=1747&year=2017&volume=38&issue=1,/scimag/?journal=1747&year=2018&volume=39&issue=1,/scimag/?journal=1747&year=2019&volume=40&issue=1,/scimag/?journal=1747&year=2020&volume=41&issue=1,
Applied Microbiology and Biotechnology,1753,Springer,/scimag/journals/1753,/scimag/?journal=1753&page=1,710,/scimag/?journal=1753&year=2017&volume=101&issue=1,/scimag/?journal=1753&year=2018&volume=102&issue=1,/scimag/?journal=1753&year=2019&volume=103&issue=2,/scimag/?journal=1753&year=2020&volume=104&issue=3,/scimag/?journal=1753&year=2021&volume=105&issue=1
Applied Petrochemical Research,1765,Springer-Verlag,/scimag/journals/1765,/scimag/?journal=1765&page=1,11,/scimag/?journal=1765&year=2017&volume=7&issue=1,/scimag/?journal=1765&year=2018&volume=8&issue=1,/scimag/?journal=1765&year=2019&volume=9&issue=1,/scimag/?journal=1765&year=2020&volume=10&issue=1,
Applied Psychophysiology and Biofeedback,1779,Springer,/scimag/journals/1779,/scimag/?journal=1779&page=1,59,/scimag/?journal=1779&year=2017&volume=42&issue=1,/scimag/?journal=1779&year=2018&volume=43&issue=2,/scimag/?journal=1779&year=2019&volume=&issue=,/scimag/?journal=1779&year=2020&volume=45&issue=4,
Applied Scientific Research,1785,Springer,/scimag/journals/1785,/scimag/?journal=1785&page=1,1,,,,,
Aquaculture International,1817,Springer Netherlands,/scimag/journals/1817,/scimag/?journal=1817&page=1,86,/scimag/?journal=1817&year=2017&volume=25&issue=1,/scimag/?journal=1817&year=2018&volume=26&issue=1,/scimag/?journal=1817&year=2019&volume=27&issue=1,/scimag/?journal=1817&year=2020&volume=28&issue=4,
Aquarium Sciences and Conservation,1820,Springer,/scimag/journals/1820,/scimag/?journal=1820&page=1,4,,,,,
Aquatic Ecology,1825,Springer Netherlands,/scimag/journals/1825,/scimag/?journal=1825&page=1,88,/scimag/?journal=1825&year=2017&volume=51&issue=1,/scimag/?journal=1825&year=2018&volume=52&issue=1,/scimag/?journal=1825&year=2019&volume=53&issue=1,/scimag/?journal=1825&year=2020&volume=54&issue=1,
Aquatic Geochemistry,1827,Springer,/scimag/journals/1827,/scimag/?journal=1827&page=1,25,/scimag/?journal=1827&year=2017&volume=23&issue=1,/scimag/?journal=1827&year=2018&volume=24&issue=1,/scimag/?journal=1827&year=2019&volume=25&issue=1-2,/scimag/?journal=1827&year=2020&volume=26&issue=1,
Arabian Journal for Science and Engineering,1842,Springer-Verlag,/scimag/journals/1842,/scimag/?journal=1842&page=1,197,/scimag/?journal=1842&year=2017&volume=42&issue=1,/scimag/?journal=1842&year=2018&volume=43&issue=1,/scimag/?journal=1842&year=2019&volume=44&issue=1,/scimag/?journal=1842&year=2020&volume=45&issue=3,
Arabian Journal of Geosciences,1844,Springer-Verlag,/scimag/journals/1844,/scimag/?journal=1844&page=1,243,/scimag/?journal=1844&year=2017&volume=10&issue=1,/scimag/?journal=1844&year=2018&volume=11&issue=1,/scimag/?journal=1844&year=2019&volume=12&issue=1,/scimag/?journal=1844&year=2020&volume=13&issue=1,
Arabian Journal of Mathematics,1845,Springer-Verlag,/scimag/journals/1845,/scimag/?journal=1845&page=1,12,/scimag/?journal=1845&year=2017&volume=6&issue=1,/scimag/?journal=1845&year=2018&volume=7&issue=1,/scimag/?journal=1845&year=2019&volume=8&issue=1,/scimag/?journal=1845&year=2020&volume=9&issue=3,
Archaeological and Anthropological Sciences,1863,Springer-Verlag,/scimag/journals/1863,/scimag/?journal=1863&page=1,47,/scimag/?journal=1863&year=2017&volume=9&issue=1,/scimag/?journal=1863&year=2018&volume=10&issue=2,/scimag/?journal=1863&year=2019&volume=11&issue=1,/scimag/?journal=1863&year=2020&volume=12&issue=1,/scimag/?journal=1863&year=2021&volume=13&issue=1
Archaeologies,1867,Springer US,/scimag/journals/1867,/scimag/?journal=1867&page=1,18,/scimag/?journal=1867&year=2017&volume=13&issue=1,/scimag/?journal=1867&year=2018&volume=14&issue=1,/scimag/?journal=1867&year=2019&volume=15&issue=1,/scimag/?journal=1867&year=2020&volume=16&issue=1,
Archiv der Mathematik,1884,Springer,/scimag/journals/1884,/scimag/?journal=1884&page=1,367,/scimag/?journal=1884&year=2017&volume=108&issue=1,/scimag/?journal=1884&year=2018&volume=110&issue=1,/scimag/?journal=1884&year=2019&volume=112&issue=1,/scimag/?journal=1884&year=2020&volume=114&issue=4,
Archiv für Elektrotechnik,1893,Springer,/scimag/journals/1893,/scimag/?journal=1893&page=1,213,/scimag/?journal=1893&year=2017&volume=99&issue=1,/scimag/?journal=1893&year=2018&volume=100&issue=4,/scimag/?journal=1893&year=2019&volume=101&issue=1,/scimag/?journal=1893&year=2020&volume=&issue=,
Archiv für Mikroskopische Anatomie,1898,Springer,/scimag/journals/1898,/scimag/?journal=1898&page=1,92,,,,,
Archival Science,1906,Springer Netherlands,/scimag/journals/1906,/scimag/?journal=1906&page=1,18,/scimag/?journal=1906&year=2017&volume=17&issue=1,/scimag/?journal=1906&year=2018&volume=18&issue=1,/scimag/?journal=1906&year=2019&volume=19&issue=1,/scimag/?journal=1906&year=2020&volume=&issue=,
Archive for History of Exact Sciences,1908,Springer-Verlag,/scimag/journals/1908,/scimag/?journal=1908&page=1,85,/scimag/?journal=1908&year=2017&volume=71&issue=1,/scimag/?journal=1908&year=2018&volume=72&issue=2,/scimag/?journal=1908&year=2019&volume=73&issue=2,/scimag/?journal=1908&year=2020&volume=&issue=,
Archive for Mathematical Logic,1909,Springer,/scimag/journals/1909,/scimag/?journal=1909&page=1,68,/scimag/?journal=1909&year=2017&volume=56&issue=1-2,/scimag/?journal=1909&year=2018&volume=57&issue=1-2,/scimag/?journal=1909&year=2019&volume=58&issue=5-6,/scimag/?journal=1909&year=2020&volume=&issue=,
Archive for Rational Mechanics and Analysis,1910,Springer,/scimag/journals/1910,/scimag/?journal=1910&page=1,192,/scimag/?journal=1910&year=2017&volume=223&issue=1,/scimag/?journal=1910&year=2018&volume=227&issue=1,/scimag/?journal=1910&year=2019&volume=231&issue=1,/scimag/?journal=1910&year=2020&volume=235&issue=1,
Archive of Applied Mechanics,1914,Springer,/scimag/journals/1914,/scimag/?journal=1914&page=1,200,/scimag/?journal=1914&year=2017&volume=87&issue=1,/scimag/?journal=1914&year=2018&volume=88&issue=1-2,/scimag/?journal=1914&year=2019&volume=89&issue=1,/scimag/?journal=1914&year=2020&volume=90&issue=2,
Archives and Museum Informatics,1932,Springer,/scimag/journals/1932,/scimag/?journal=1932&page=1,22,,,,,
Archives of Computational Methods in Engineering,1953,Springer Netherlands,/scimag/journals/1953,/scimag/?journal=1953&page=1,24,/scimag/?journal=1953&year=2017&volume=24&issue=1,/scimag/?journal=1953&year=2018&volume=&issue=,/scimag/?journal=1953&year=2019&volume=&issue=,/scimag/?journal=1953&year=2020&volume=&issue=,
Archives of Dermatological Research,1956,Springer-Verlag,/scimag/journals/1956,/scimag/?journal=1956&page=1,701,/scimag/?journal=1956&year=2017&volume=309&issue=1,/scimag/?journal=1956&year=2018&volume=310&issue=9,/scimag/?journal=1956&year=2019&volume=311&issue=3,/scimag/?journal=1956&year=2020&volume=&issue=,
Archives of Environmental Contamination and Toxicology,1964,Springer,/scimag/journals/1964,/scimag/?journal=1964&page=1,225,/scimag/?journal=1964&year=2017&volume=72&issue=1,/scimag/?journal=1964&year=2018&volume=74&issue=1,/scimag/?journal=1964&year=2019&volume=76&issue=1,/scimag/?journal=1964&year=2020&volume=79&issue=1,
Archives of Microbiology,1982,Springer,/scimag/journals/1982,/scimag/?journal=1982&page=1,423,/scimag/?journal=1982&year=2017&volume=199&issue=1,/scimag/?journal=1982&year=2018&volume=200&issue=3,/scimag/?journal=1982&year=2019&volume=201&issue=2,/scimag/?journal=1982&year=2020&volume=202&issue=4,
Archives of Pharmacal Research,1995,Springer,/scimag/journals/1995,/scimag/?journal=1995&page=1,212,/scimag/?journal=1995&year=2017&volume=40&issue=1,/scimag/?journal=1995&year=2018&volume=41&issue=1,/scimag/?journal=1995&year=2019&volume=42&issue=2,/scimag/?journal=1995&year=2020&volume=43&issue=4,
Archives of Sexual Behavior,2003,Springer US,/scimag/journals/2003,/scimag/?journal=2003&page=1,187,/scimag/?journal=2003&year=2017&volume=46&issue=1,/scimag/?journal=2003&year=2018&volume=47&issue=4,/scimag/?journal=2003&year=2019&volume=48&issue=1,/scimag/?journal=2003&year=2020&volume=49&issue=1,
Archives of Toxicology,2007,Springer-Verlag,/scimag/journals/2007,/scimag/?journal=2007&page=1,322,/scimag/?journal=2007&year=2017&volume=91&issue=1,/scimag/?journal=2007&year=2018&volume=92&issue=1,/scimag/?journal=2007&year=2019&volume=93&issue=1,/scimag/?journal=2007&year=2020&volume=94&issue=2,
Archives of Women's Mental Health,2010,Springer Vienna,/scimag/journals/2010,/scimag/?journal=2010&page=1,58,/scimag/?journal=2010&year=2017&volume=20&issue=1,/scimag/?journal=2010&year=2018&volume=21&issue=1,/scimag/?journal=2010&year=2019&volume=22&issue=1,/scimag/?journal=2010&year=2020&volume=23&issue=1,
Archivum Immunologiae et Therapiae Experimentalis,2025,Springer,/scimag/journals/2025,/scimag/?journal=2025&page=1,30,/scimag/?journal=2025&year=2017&volume=65&issue=1,/scimag/?journal=2025&year=2018&volume=66&issue=1,/scimag/?journal=2025&year=2019&volume=67&issue=5,/scimag/?journal=2025&year=2020&volume=68&issue=1,
Argumentation,2037,Springer Netherlands,/scimag/journals/2037,/scimag/?journal=2037&page=1,49,/scimag/?journal=2037&year=2017&volume=31&issue=1,/scimag/?journal=2037&year=2018&volume=&issue=,/scimag/?journal=2037&year=2019&volume=33&issue=1,/scimag/?journal=2037&year=2020&volume=&issue=,
ARI - An International Journal for Physical and Engineering Sciences,2039,Springer,/scimag/journals/2039,/scimag/?journal=2039&page=1,3,,,,,
Arkiv för Matematik,2048,Springer Netherlands,/scimag/journals/2048,/scimag/?journal=2048&page=1,52,,/scimag/?journal=2048&year=2018&volume=56&issue=1,,,
Arthropod-Plant Interactions,2089,Springer Netherlands,/scimag/journals/2089,/scimag/?journal=2089&page=1,31,/scimag/?journal=2089&year=2017&volume=11&issue=1,/scimag/?journal=2089&year=2018&volume=12&issue=2,/scimag/?journal=2089&year=2019&volume=13&issue=1,/scimag/?journal=2089&year=2020&volume=14&issue=2,
Arthroskopie,2093,Springer-Verlag,/scimag/journals/2093,/scimag/?journal=2093&page=1,50,/scimag/?journal=2093&year=2017&volume=30&issue=1,/scimag/?journal=2093&year=2018&volume=31&issue=1,/scimag/?journal=2093&year=2019&volume=32&issue=1,/scimag/?journal=2093&year=2020&volume=33&issue=1,
Artificial Intelligence and Law,2103,Springer Netherlands,/scimag/journals/2103,/scimag/?journal=2103&page=1,20,/scimag/?journal=2103&year=2017&volume=25&issue=1,/scimag/?journal=2103&year=2018&volume=26&issue=1,/scimag/?journal=2103&year=2019&volume=27&issue=1,/scimag/?journal=2103&year=2020&volume=28&issue=2,
Artificial Intelligence Review,2107,Springer Netherlands,/scimag/journals/2107,/scimag/?journal=2107&page=1,58,/scimag/?journal=2107&year=2017&volume=47&issue=1,/scimag/?journal=2107&year=2018&volume=&issue=,/scimag/?journal=2107&year=2019&volume=&issue=,/scimag/?journal=2107&year=2020&volume=53&issue=3,
Artificial Life and Robotics,2109,Springer Japan,/scimag/journals/2109,/scimag/?journal=2109&page=1,66,/scimag/?journal=2109&year=2017&volume=22&issue=1,/scimag/?journal=2109&year=2018&volume=23&issue=1,/scimag/?journal=2109&year=2019&volume=24&issue=1,/scimag/?journal=2109&year=2020&volume=25&issue=2,
Asia Europe Journal,2132,Springer-Verlag,/scimag/journals/2132,/scimag/?journal=2132&page=1,29,/scimag/?journal=2132&year=2017&volume=15&issue=1,/scimag/?journal=2132&year=2018&volume=16&issue=2,/scimag/?journal=2132&year=2019&volume=17&issue=1,/scimag/?journal=2132&year=2020&volume=18&issue=2,
Asia Pacific Journal of Management,2143,Springer,/scimag/journals/2143,/scimag/?journal=2143&page=1,52,/scimag/?journal=2143&year=2017&volume=34&issue=1,/scimag/?journal=2143&year=2018&volume=35&issue=3,/scimag/?journal=2143&year=2019&volume=&issue=,/scimag/?journal=2143&year=2020&volume=37&issue=1,
Asia-Pacific Financial Markets,2249,Springer,/scimag/journals/2249,/scimag/?journal=2249&page=1,21,/scimag/?journal=2249&year=2017&volume=24&issue=1,/scimag/?journal=2249&year=2018&volume=25&issue=2,/scimag/?journal=2249&year=2019&volume=26&issue=1,/scimag/?journal=2249&year=2020&volume=&issue=,
AStA Wirtschafts- und Sozialstatistisches Archiv,2281,Springer-Verlag,/scimag/journals/2281,/scimag/?journal=2281&page=1,11,/scimag/?journal=2281&year=2017&volume=11&issue=1,/scimag/?journal=2281&year=2018&volume=12&issue=1,/scimag/?journal=2281&year=2019&volume=13&issue=1,/scimag/?journal=2281&year=2020&volume=14&issue=1,
Astronomy and Astrophysics Review,2292,Springer,/scimag/journals/2292,/scimag/?journal=2292&page=1,9,/scimag/?journal=2292&year=2017&volume=25&issue=1,/scimag/?journal=2292&year=2018&volume=26&issue=1,/scimag/?journal=2292&year=2019&volume=27&issue=1,/scimag/?journal=2292&year=2020&volume=28&issue=1,/scimag/?journal=2292&year=2021&volume=29&issue=1
Astronomy Letters,2295,Springer,/scimag/journals/2295,/scimag/?journal=2295&page=1,71,/scimag/?journal=2295&year=2017&volume=43&issue=1,/scimag/?journal=2295&year=2018&volume=44&issue=1,/scimag/?journal=2295&year=2019&volume=45&issue=1,/scimag/?journal=2295&year=2020&volume=46&issue=1,
Astronomy Reports,2297,Springer,/scimag/journals/2297,/scimag/?journal=2297&page=1,85,/scimag/?journal=2297&year=2017&volume=61&issue=1,/scimag/?journal=2297&year=2018&volume=62&issue=1,/scimag/?journal=2297&year=2019&volume=63&issue=1,/scimag/?journal=2297&year=2020&volume=64&issue=1,
Astrophysics,2300,Springer,/scimag/journals/2300,/scimag/?journal=2300&page=1,140,/scimag/?journal=2300&year=2017&volume=60&issue=1,/scimag/?journal=2300&year=2018&volume=61&issue=1,/scimag/?journal=2300&year=2019&volume=62&issue=1,/scimag/?journal=2300&year=2020&volume=63&issue=1,
Astrophysics and Space Science,2301,Springer Netherlands,/scimag/journals/2301,/scimag/?journal=2301&page=1,740,/scimag/?journal=2301&year=2017&volume=362&issue=1,/scimag/?journal=2301&year=2018&volume=363&issue=1,/scimag/?journal=2301&year=2019&volume=364&issue=1,/scimag/?journal=2301&year=2020&volume=365&issue=1,
Atlantic Economic Journal,2317,Springer US,/scimag/journals/2317,/scimag/?journal=2317&page=1,105,/scimag/?journal=2317&year=2017&volume=45&issue=1,/scimag/?journal=2317&year=2018&volume=46&issue=1,/scimag/?journal=2317&year=2019&volume=47&issue=1,/scimag/?journal=2317&year=2020&volume=48&issue=1,
Atomic Energy,2351,Springer US,/scimag/journals/2351,/scimag/?journal=2351&page=1,612,/scimag/?journal=2351&year=2017&volume=121&issue=3,/scimag/?journal=2351&year=2018&volume=123&issue=3,/scimag/?journal=2351&year=2019&volume=125&issue=3,/scimag/?journal=2351&year=2020&volume=127&issue=3,
ATZ - Automobiltechnische Zeitschrift,2358,Springer Automotive Media,/scimag/journals/2358,/scimag/?journal=2358&page=1,137,/scimag/?journal=2358&year=2017&volume=119&issue=1,/scimag/?journal=2358&year=2018&volume=120&issue=S3,/scimag/?journal=2358&year=2019&volume=121&issue=1,/scimag/?journal=2358&year=2020&volume=122&issue=1,
ATZautotechnology,2360,Springer Automotive Media,/scimag/journals/2360,/scimag/?journal=2360&page=1,30,,,,,
ATZelektronik,2361,Springer Automotive Media,/scimag/journals/2361,/scimag/?journal=2361&page=1,59,/scimag/?journal=2361&year=2017&volume=12&issue=S1,/scimag/?journal=2361&year=2018&volume=13&issue=S1,/scimag/?journal=2361&year=2019&volume=14&issue=1-2,/scimag/?journal=2361&year=2020&volume=15&issue=1-2,
ATZextra,26418,Springer Automotive Media,/scimag/journals/26418,/scimag/?journal=26418&page=1,63,/scimag/?journal=26418&year=2017&volume=22&issue=S3,/scimag/?journal=26418&year=2018&volume=23&issue=S1,/scimag/?journal=26418&year=2019&volume=24&issue=S5,/scimag/?journal=26418&year=2020&volume=25&issue=S1,
ATZproduktion,2364,Springer Automotive Media,/scimag/journals/2364,/scimag/?journal=2364&page=1,13,,,/scimag/?journal=2364&year=2019&volume=6&issue=1,/scimag/?journal=2364&year=2020&volume=7&issue=1,
Australasian Physical & Engineering Sciences in Medicine,2393,Springer Netherlands,/scimag/journals/2393,/scimag/?journal=2393&page=1,47,/scimag/?journal=2393&year=2017&volume=40&issue=1,/scimag/?journal=2393&year=2018&volume=41&issue=1,/scimag/?journal=2393&year=2019&volume=42&issue=1,,
Australasian Plant Disease Notes,2394,Springer Netherlands,/scimag/journals/2394,/scimag/?journal=2394&page=1,28,/scimag/?journal=2394&year=2017&volume=12&issue=1,/scimag/?journal=2394&year=2018&volume=13&issue=1,/scimag/?journal=2394&year=2019&volume=14&issue=1,/scimag/?journal=2394&year=2020&volume=15&issue=1,
Australasian Plant Pathology,2395,Springer Netherlands,/scimag/journals/2395,/scimag/?journal=2395&page=1,121,/scimag/?journal=2395&year=2017&volume=46&issue=1,/scimag/?journal=2395&year=2018&volume=47&issue=1,/scimag/?journal=2395&year=2019&volume=48&issue=2,/scimag/?journal=2395&year=2020&volume=49&issue=1,/scimag/?journal=2395&year=2021&volume=50&issue=1
Austrian Review of International and European Law,2484,Springer,/scimag/journals/2484,/scimag/?journal=2484&page=1,1,,/scimag/?journal=2484&year=2018&volume=20&issue=1,,,
Automated Software Engineering,2497,Springer US,/scimag/journals/2497,/scimag/?journal=2497&page=1,22,/scimag/?journal=2497&year=2017&volume=24&issue=1,/scimag/?journal=2497&year=2018&volume=25&issue=3,/scimag/?journal=2497&year=2019&volume=26&issue=2,/scimag/?journal=2497&year=2020&volume=&issue=,
Autonomous Agents and Multi-Agent Systems,2508,Springer US,/scimag/journals/2508,/scimag/?journal=2508&page=1,27,/scimag/?journal=2508&year=2017&volume=31&issue=1,/scimag/?journal=2508&year=2018&volume=32&issue=2,/scimag/?journal=2508&year=2019&volume=33&issue=3,/scimag/?journal=2508&year=2020&volume=34&issue=1,/scimag/?journal=2508&year=2021&volume=35&issue=1
