Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Archaeological Prospection,1865,John Wiley and Sons,/scimag/journals/1865,/scimag/?journal=1865&page=1,27,/scimag/?journal=1865&year=2017&volume=24&issue=1,/scimag/?journal=1865&year=2018&volume=25&issue=1,/scimag/?journal=1865&year=2019&volume=26&issue=1,/scimag/?journal=1865&year=2020&volume=27&issue=1,
Archaeometry,1871,John Wiley and Sons,/scimag/journals/1871,/scimag/?journal=1871&page=1,97,/scimag/?journal=1871&year=2017&volume=59&issue=2,/scimag/?journal=1871&year=2018&volume=60&issue=1,/scimag/?journal=1871&year=2019&volume=61&issue=1,/scimag/?journal=1871&year=2020&volume=62&issue=S1,/scimag/?journal=1871&year=2021&volume=&issue=
Architectural Design,1876,John Wiley and Sons,/scimag/journals/1876,/scimag/?journal=1876&page=1,105,/scimag/?journal=1876&year=2017&volume=87&issue=1,/scimag/?journal=1876&year=2018&volume=88&issue=1,/scimag/?journal=1876&year=2019&volume=89&issue=1,/scimag/?journal=1876&year=2020&volume=90&issue=1,
Archiv der Pharmazie,1885,John Wiley and Sons,/scimag/journals/1885,/scimag/?journal=1885&page=1,1781,/scimag/?journal=1885&year=2017&volume=350&issue=1,/scimag/?journal=1885&year=2018&volume=351&issue=1,/scimag/?journal=1885&year=2019&volume=352&issue=2,/scimag/?journal=1885&year=2020&volume=353&issue=1,
Archives of Drug Information,1961,John Wiley and Sons,/scimag/journals/1961,/scimag/?journal=1961&page=1,2,,,,,
Archives of Insect Biochemistry and Physiology,1976,John Wiley and Sons,/scimag/journals/1976,/scimag/?journal=1976&page=1,108,/scimag/?journal=1976&year=2017&volume=94&issue=1,/scimag/?journal=1976&year=2018&volume=97&issue=1,/scimag/?journal=1976&year=2019&volume=100&issue=1,/scimag/?journal=1976&year=2020&volume=103&issue=1,/scimag/?journal=1976&year=2021&volume=106&issue=1
Area,2031,John Wiley and Sons,/scimag/journals/2031,/scimag/?journal=2031&page=1,244,/scimag/?journal=2031&year=2017&volume=49&issue=1,/scimag/?journal=2031&year=2018&volume=50&issue=1,/scimag/?journal=2031&year=2019&volume=51&issue=1,/scimag/?journal=2031&year=2020&volume=52&issue=1,
Aristotelian Society Supplementary Volume,2045,John Wiley and Sons,/scimag/journals/2045,/scimag/?journal=2045&page=1,59,/scimag/?journal=2045&year=2017&volume=91&issue=1,/scimag/?journal=2045&year=2018&volume=92&issue=1,/scimag/?journal=2045&year=2019&volume=93&issue=1,/scimag/?journal=2045&year=2020&volume=94&issue=1,
Art History,2071,John Wiley and Sons,/scimag/journals/2071,/scimag/?journal=2071&page=1,91,/scimag/?journal=2071&year=2017&volume=40&issue=1,/scimag/?journal=2071&year=2018&volume=41&issue=1,/scimag/?journal=2071&year=2019&volume=42&issue=1,/scimag/?journal=2071&year=2020&volume=43&issue=1,
Arthritis & Rheumatism,2083,John Wiley and Sons,/scimag/journals/2083,/scimag/?journal=2083&page=1,732,,,,,
Artificial Organs,2110,John Wiley and Sons,/scimag/journals/2110,/scimag/?journal=2110&page=1,288,/scimag/?journal=2110&year=2017&volume=41&issue=1,/scimag/?journal=2110&year=2018&volume=42&issue=1,/scimag/?journal=2110&year=2019&volume=43&issue=1,/scimag/?journal=2110&year=2020&volume=44&issue=1,
ASHE Higher Education Report,2128,John Wiley and Sons,/scimag/journals/2128,/scimag/?journal=2128&page=1,83,/scimag/?journal=2128&year=2017&volume=43&issue=1,,,,
Asia Pacific Journal of Clinical Nutrition,2138,John Wiley and Sons,/scimag/journals/2138,/scimag/?journal=2138&page=1,16,,,,,
Asia Pacific Viewpoint,2151,John Wiley and Sons,/scimag/journals/2151,/scimag/?journal=2151&page=1,32,/scimag/?journal=2151&year=2017&volume=58&issue=1,/scimag/?journal=2151&year=2018&volume=59&issue=1,/scimag/?journal=2151&year=2019&volume=60&issue=1,/scimag/?journal=2151&year=2020&volume=61&issue=1,
Asia-Pacific Journal of Clinical Oncology,2254,John Wiley and Sons,/scimag/journals/2254,/scimag/?journal=2254&page=1,85,/scimag/?journal=2254&year=2017&volume=13&issue=,/scimag/?journal=2254&year=2018&volume=14&issue=,/scimag/?journal=2254&year=2019&volume=15&issue=S3,/scimag/?journal=2254&year=2020&volume=16&issue=S6,
Asia-Pacific Psychiatry,2260,John Wiley and Sons,/scimag/journals/2260,/scimag/?journal=2260&page=1,27,/scimag/?journal=2260&year=2017&volume=9&issue=1,/scimag/?journal=2260&year=2018&volume=10&issue=1,/scimag/?journal=2260&year=2019&volume=11&issue=1,/scimag/?journal=2260&year=2020&volume=12&issue=1,
Asian Economic Journal,2163,John Wiley and Sons,/scimag/journals/2163,/scimag/?journal=2163&page=1,30,/scimag/?journal=2163&year=2017&volume=31&issue=1,/scimag/?journal=2163&year=2018&volume=32&issue=1,/scimag/?journal=2163&year=2019&volume=33&issue=1,/scimag/?journal=2163&year=2020&volume=34&issue=1,
Asian Economic Policy Review,2165,John Wiley and Sons,/scimag/journals/2165,/scimag/?journal=2165&page=1,24,/scimag/?journal=2165&year=2017&volume=12&issue=1,/scimag/?journal=2165&year=2018&volume=13&issue=1,/scimag/?journal=2165&year=2019&volume=14&issue=1,/scimag/?journal=2165&year=2020&volume=15&issue=1,
Asian Journal of Control,2186,John Wiley and Sons,/scimag/journals/2186,/scimag/?journal=2186&page=1,114,/scimag/?journal=2186&year=2017&volume=19&issue=1,/scimag/?journal=2186&year=2018&volume=20&issue=1,/scimag/?journal=2186&year=2019&volume=21&issue=1,/scimag/?journal=2186&year=2020&volume=22&issue=1,
Asian Journal of Endoscopic Surgery,2191,John Wiley and Sons,/scimag/journals/2191,/scimag/?journal=2191&page=1,38,/scimag/?journal=2191&year=2017&volume=10&issue=1,/scimag/?journal=2191&year=2018&volume=11&issue=1,/scimag/?journal=2191&year=2019&volume=12&issue=1,/scimag/?journal=2191&year=2020&volume=13&issue=1,
Asian Journal of Social Psychology,2216,John Wiley and Sons,/scimag/journals/2216,/scimag/?journal=2216&page=1,29,/scimag/?journal=2216&year=2017&volume=20&issue=1,/scimag/?journal=2216&year=2018&volume=21&issue=1-2,/scimag/?journal=2216&year=2019&volume=22&issue=1,/scimag/?journal=2216&year=2020&volume=23&issue=1,
Asian-Pacific Economic Literature,2246,John Wiley and Sons,/scimag/journals/2246,/scimag/?journal=2246&page=1,47,/scimag/?journal=2246&year=2017&volume=31&issue=1,/scimag/?journal=2246&year=2018&volume=32&issue=1,/scimag/?journal=2246&year=2019&volume=33&issue=1,/scimag/?journal=2246&year=2020&volume=34&issue=1,
Assessment Update,2277,John Wiley and Sons,/scimag/journals/2277,/scimag/?journal=2277&page=1,35,/scimag/?journal=2277&year=2017&volume=29&issue=1,/scimag/?journal=2277&year=2018&volume=30&issue=1,/scimag/?journal=2277&year=2019&volume=31&issue=1,/scimag/?journal=2277&year=2020&volume=32&issue=1,
Astronomische Nachrichten,2289,John Wiley and Sons,/scimag/journals/2289,/scimag/?journal=2289&page=1,1915,/scimag/?journal=2289&year=2017&volume=338&issue=1,/scimag/?journal=2289&year=2018&volume=339&issue=1,/scimag/?journal=2289&year=2019&volume=340&issue=1-3,/scimag/?journal=2289&year=2020&volume=341&issue=1,
Astronomy & Geophysics,2290,John Wiley and Sons,/scimag/journals/2290,/scimag/?journal=2290&page=1,203,/scimag/?journal=2290&year=2017&volume=58&issue=1,/scimag/?journal=2290&year=2018&volume=59&issue=1,/scimag/?journal=2290&year=2019&volume=60&issue=1,/scimag/?journal=2290&year=2020&volume=61&issue=1,
Austral Ecology,2380,John Wiley and Sons,/scimag/journals/2380,/scimag/?journal=2380&page=1,144,/scimag/?journal=2380&year=2017&volume=42&issue=1,/scimag/?journal=2380&year=2018&volume=43&issue=1,/scimag/?journal=2380&year=2019&volume=44&issue=1,/scimag/?journal=2380&year=2020&volume=45&issue=1,
Australasian Journal of Dermatology,2382,John Wiley and Sons,/scimag/journals/2382,/scimag/?journal=2382&page=1,191,/scimag/?journal=2382&year=2017&volume=58&issue=,/scimag/?journal=2382&year=2018&volume=59&issue=,/scimag/?journal=2382&year=2019&volume=60&issue=S1,/scimag/?journal=2382&year=2020&volume=61&issue=1,
Australasian Journal on Ageing,2390,John Wiley and Sons,/scimag/journals/2390,/scimag/?journal=2390&page=1,108,/scimag/?journal=2390&year=2017&volume=36&issue=,/scimag/?journal=2390&year=2018&volume=37&issue=,/scimag/?journal=2390&year=2019&volume=38&issue=S1,/scimag/?journal=2390&year=2020&volume=39&issue=S1,
Australasian Radiology,2397,John Wiley and Sons,/scimag/journals/2397,/scimag/?journal=2397&page=1,3,,,,,
Australian & New Zealand Journal of Statistics,2400,John Wiley and Sons,/scimag/journals/2400,/scimag/?journal=2400&page=1,94,/scimag/?journal=2400&year=2017&volume=59&issue=1,/scimag/?journal=2400&year=2018&volume=60&issue=1,/scimag/?journal=2400&year=2019&volume=61&issue=1,/scimag/?journal=2400&year=2020&volume=62&issue=1,
Australian Accounting Review,2401,John Wiley and Sons,/scimag/journals/2401,/scimag/?journal=2401&page=1,35,/scimag/?journal=2401&year=2017&volume=27&issue=1,/scimag/?journal=2401&year=2018&volume=28&issue=1,/scimag/?journal=2401&year=2019&volume=29&issue=1,/scimag/?journal=2401&year=2020&volume=30&issue=1,
Australian and New Zealand Journal of Medicine,2405,John Wiley and Sons,/scimag/journals/2405,/scimag/?journal=2405&page=1,7,,,,,
Australian and New Zealand Journal of Mental Health Nursing,2406,John Wiley and Sons,/scimag/journals/2406,/scimag/?journal=2406&page=1,63,/scimag/?journal=2406&year=2017&volume=26&issue=,/scimag/?journal=2406&year=2018&volume=27&issue=,/scimag/?journal=2406&year=2019&volume=28&issue=S1,/scimag/?journal=2406&year=2020&volume=29&issue=1,
Australian Economic History Review,2417,John Wiley and Sons,/scimag/journals/2417,/scimag/?journal=2417&page=1,60,/scimag/?journal=2417&year=2017&volume=57&issue=1,/scimag/?journal=2417&year=2018&volume=58&issue=1,/scimag/?journal=2417&year=2019&volume=59&issue=1,/scimag/?journal=2417&year=2020&volume=60&issue=1,
Australian Economic Papers,2418,John Wiley and Sons,/scimag/journals/2418,/scimag/?journal=2418&page=1,61,/scimag/?journal=2418&year=2017&volume=56&issue=1,/scimag/?journal=2418&year=2018&volume=57&issue=1,/scimag/?journal=2418&year=2019&volume=58&issue=1,/scimag/?journal=2418&year=2020&volume=59&issue=1,
Australian Economic Review,2419,John Wiley and Sons,/scimag/journals/2419,/scimag/?journal=2419&page=1,82,/scimag/?journal=2419&year=2017&volume=50&issue=1,/scimag/?journal=2419&year=2018&volume=51&issue=1,/scimag/?journal=2419&year=2019&volume=52&issue=1,/scimag/?journal=2419&year=2020&volume=53&issue=1,
Australian Endodontic Journal,2421,John Wiley and Sons,/scimag/journals/2421,/scimag/?journal=2421&page=1,62,/scimag/?journal=2421&year=2017&volume=43&issue=1,/scimag/?journal=2421&year=2018&volume=44&issue=1,/scimag/?journal=2421&year=2019&volume=45&issue=1,/scimag/?journal=2421&year=2020&volume=46&issue=1,
Australian Geographical Studies,2425,John Wiley and Sons,/scimag/journals/2425,/scimag/?journal=2425&page=1,11,,,,,
Australian Journal of Agricultural and Resource Economics,2428,John Wiley and Sons,/scimag/journals/2428,/scimag/?journal=2428&page=1,69,/scimag/?journal=2428&year=2017&volume=61&issue=1,/scimag/?journal=2428&year=2018&volume=62&issue=1,/scimag/?journal=2428&year=2019&volume=63&issue=1,/scimag/?journal=2428&year=2020&volume=64&issue=1,
Australian Journal of Entomology,2436,John Wiley and Sons,/scimag/journals/2436,/scimag/?journal=2436&page=1,125,,,,,
Australian Journal of Grape and Wine Research,2441,John Wiley and Sons,/scimag/journals/2441,/scimag/?journal=2441&page=1,39,/scimag/?journal=2441&year=2017&volume=23&issue=1,/scimag/?journal=2441&year=2018&volume=24&issue=1,/scimag/?journal=2441&year=2019&volume=25&issue=1,/scimag/?journal=2441&year=2020&volume=26&issue=1,/scimag/?journal=2441&year=2021&volume=27&issue=1
Australian Journal of Politics & History,2454,John Wiley and Sons,/scimag/journals/2454,/scimag/?journal=2454&page=1,68,/scimag/?journal=2454&year=2017&volume=63&issue=1,/scimag/?journal=2454&year=2018&volume=64&issue=1,/scimag/?journal=2454&year=2019&volume=65&issue=1,/scimag/?journal=2454&year=2020&volume=66&issue=1,
Australian Journal of Psychology,2456,John Wiley and Sons,/scimag/journals/2456,/scimag/?journal=2456&page=1,37,/scimag/?journal=2456&year=2017&volume=69&issue=1,/scimag/?journal=2456&year=2018&volume=70&issue=1,/scimag/?journal=2456&year=2019&volume=71&issue=1,/scimag/?journal=2456&year=2020&volume=72&issue=1,
Australian Journal of Public Administration,2457,John Wiley and Sons,/scimag/journals/2457,/scimag/?journal=2457&page=1,74,/scimag/?journal=2457&year=2017&volume=76&issue=1,/scimag/?journal=2457&year=2018&volume=77&issue=S1,/scimag/?journal=2457&year=2019&volume=78&issue=1,/scimag/?journal=2457&year=2020&volume=79&issue=1,
Australian Journal of Rural Health,2460,John Wiley and Sons,/scimag/journals/2460,/scimag/?journal=2460&page=1,87,/scimag/?journal=2460&year=2017&volume=25&issue=1,/scimag/?journal=2460&year=2018&volume=26&issue=1,/scimag/?journal=2460&year=2019&volume=27&issue=1,/scimag/?journal=2460&year=2020&volume=28&issue=1,
Australian Occupational Therapy Journal,2471,John Wiley and Sons,/scimag/journals/2471,/scimag/?journal=2471&page=1,136,/scimag/?journal=2471&year=2017&volume=64&issue=,/scimag/?journal=2471&year=2018&volume=65&issue=1,/scimag/?journal=2471&year=2019&volume=66&issue=S1,/scimag/?journal=2471&year=2020&volume=67&issue=1,
Australian Psychologist,2475,John Wiley and Sons,/scimag/journals/2475,/scimag/?journal=2475&page=1,48,/scimag/?journal=2475&year=2017&volume=52&issue=1,/scimag/?journal=2475&year=2018&volume=53&issue=,/scimag/?journal=2475&year=2019&volume=54&issue=1,/scimag/?journal=2475&year=2020&volume=55&issue=1,/scimag/?journal=2475&year=2021&volume=56&issue=3
Australian Veterinary Journal,2481,John Wiley and Sons,/scimag/journals/2481,/scimag/?journal=2481&page=1,461,/scimag/?journal=2481&year=2017&volume=95&issue=1-2,/scimag/?journal=2481&year=2018&volume=96&issue=1-2,/scimag/?journal=2481&year=2019&volume=97&issue=1-2,/scimag/?journal=2481&year=2020&volume=98&issue=1-2,
Autism Research,2488,John Wiley and Sons,/scimag/journals/2488,/scimag/?journal=2488&page=1,59,/scimag/?journal=2488&year=2017&volume=10&issue=1,/scimag/?journal=2488&year=2018&volume=11&issue=1,/scimag/?journal=2488&year=2019&volume=12&issue=1,/scimag/?journal=2488&year=2020&volume=13&issue=1,
Autonomic and Autacoid Pharmacology,2506,John Wiley and Sons,/scimag/journals/2506,/scimag/?journal=2506&page=1,46,/scimag/?journal=2506&year=2017&volume=37&issue=1,,,,
Banks in Insurance Report,2595,John Wiley and Sons,/scimag/journals/2595,/scimag/?journal=2595&page=1,161,/scimag/?journal=2595&year=2017&volume=34&issue=1,/scimag/?journal=2595&year=2018&volume=35&issue=1,/scimag/?journal=2595&year=2019&volume=36&issue=1,/scimag/?journal=2595&year=2020&volume=37&issue=1,
Basic & Clinical Pharmacology & Toxicology,2605,John Wiley and Sons,/scimag/journals/2605,/scimag/?journal=2605&page=1,362,/scimag/?journal=2605&year=2017&volume=120&issue=1,/scimag/?journal=2605&year=2018&volume=122&issue=,/scimag/?journal=2605&year=2019&volume=124&issue=S3,/scimag/?journal=2605&year=2020&volume=126&issue=S1,
Basin Research,2611,John Wiley and Sons,/scimag/journals/2611,/scimag/?journal=2611&page=1,49,/scimag/?journal=2611&year=2017&volume=29&issue=1,/scimag/?journal=2611&year=2018&volume=30&issue=1,/scimag/?journal=2611&year=2019&volume=31&issue=1,/scimag/?journal=2611&year=2020&volume=32&issue=1,
Bauphysik,2613,John Wiley and Sons,/scimag/journals/2613,/scimag/?journal=2613&page=1,93,/scimag/?journal=2613&year=2017&volume=39&issue=1,/scimag/?journal=2613&year=2018&volume=40&issue=1,/scimag/?journal=2613&year=2019&volume=41&issue=1,/scimag/?journal=2613&year=2020&volume=42&issue=1,
Bautechnik,2616,John Wiley and Sons,/scimag/journals/2616,/scimag/?journal=2616&page=1,318,/scimag/?journal=2616&year=2017&volume=94&issue=1,/scimag/?journal=2616&year=2018&volume=95&issue=1,/scimag/?journal=2616&year=2019&volume=96&issue=S1,/scimag/?journal=2616&year=2020&volume=97&issue=S1,
Behavioral Interventions,2638,John Wiley and Sons,/scimag/journals/2638,/scimag/?journal=2638&page=1,38,/scimag/?journal=2638&year=2017&volume=32&issue=1,/scimag/?journal=2638&year=2018&volume=33&issue=1,/scimag/?journal=2638&year=2019&volume=34&issue=2,/scimag/?journal=2638&year=2020&volume=35&issue=1,
Behavioral Sciences & the Law,2644,John Wiley and Sons,/scimag/journals/2644,/scimag/?journal=2644&page=1,73,/scimag/?journal=2644&year=2017&volume=35&issue=1,/scimag/?journal=2644&year=2018&volume=36&issue=1,/scimag/?journal=2644&year=2019&volume=37&issue=1,/scimag/?journal=2644&year=2020&volume=38&issue=1,
Berichte zur Wissenschaftsgeschichte,2681,John Wiley and Sons,/scimag/journals/2681,/scimag/?journal=2681&page=1,92,/scimag/?journal=2681&year=2017&volume=40&issue=1,/scimag/?journal=2681&year=2018&volume=41&issue=1,/scimag/?journal=2681&year=2019&volume=42&issue=1,/scimag/?journal=2681&year=2020&volume=43&issue=1,
Beton- und Stahlbetonbau,2692,John Wiley and Sons,/scimag/journals/2692,/scimag/?journal=2692&page=1,251,/scimag/?journal=2692&year=2017&volume=112&issue=S1,/scimag/?journal=2692&year=2018&volume=113&issue=S1,/scimag/?journal=2692&year=2019&volume=114&issue=1,/scimag/?journal=2692&year=2020&volume=115&issue=S1,
Bioelectromagnetics,2787,John Wiley and Sons,/scimag/journals/2787,/scimag/?journal=2787&page=1,114,/scimag/?journal=2787&year=2017&volume=38&issue=1,/scimag/?journal=2787&year=2018&volume=39&issue=1,/scimag/?journal=2787&year=2019&volume=40&issue=1,/scimag/?journal=2787&year=2020&volume=41&issue=1,/scimag/?journal=2787&year=2021&volume=42&issue=1
BioEssays,2791,John Wiley and Sons,/scimag/journals/2791,/scimag/?journal=2791&page=1,274,/scimag/?journal=2791&year=2017&volume=39&issue=1,/scimag/?journal=2791&year=2018&volume=40&issue=1,/scimag/?journal=2791&year=2019&volume=41&issue=1,/scimag/?journal=2791&year=2020&volume=42&issue=1,/scimag/?journal=2791&year=2021&volume=43&issue=1
Bioethics,2792,John Wiley and Sons,/scimag/journals/2792,/scimag/?journal=2792&page=1,87,/scimag/?journal=2792&year=2017&volume=31&issue=1,/scimag/?journal=2792&year=2018&volume=32&issue=1,/scimag/?journal=2792&year=2019&volume=33&issue=1,/scimag/?journal=2792&year=2020&volume=34&issue=1,/scimag/?journal=2792&year=2021&volume=35&issue=1
Bioimaging,2810,John Wiley and Sons,/scimag/journals/2810,/scimag/?journal=2810&page=1,3,,,,,
Biological Journal of the Linnean Society,2836,John Wiley and Sons,/scimag/journals/2836,/scimag/?journal=2836&page=1,328,/scimag/?journal=2836&year=2017&volume=120&issue=4,/scimag/?journal=2836&year=2018&volume=123&issue=1,/scimag/?journal=2836&year=2019&volume=126&issue=1,/scimag/?journal=2836&year=2020&volume=129&issue=1,/scimag/?journal=2836&year=2021&volume=132&issue=1
Biological Mass Spectrometry = Journal of Mass Spectrometry (Wiley),2838,John Wiley and Sons,/scimag/journals/2838,/scimag/?journal=2838&page=1,497,/scimag/?journal=2838&year=2017&volume=52&issue=1,/scimag/?journal=2838&year=2018&volume=53&issue=1,/scimag/?journal=2838&year=2019&volume=54&issue=1,/scimag/?journal=2838&year=2020&volume=55&issue=1,/scimag/?journal=2838&year=2021&volume=56&issue=2
