Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Asia Pacific Journal of Counselling and Psychotherapy,2139,Taylor and Francis Group,/scimag/journals/2139,/scimag/?journal=2139&page=1,8,/scimag/?journal=2139&year=2017&volume=8&issue=1,/scimag/?journal=2139&year=2018&volume=9&issue=1,/scimag/?journal=2139&year=2019&volume=10&issue=1,/scimag/?journal=2139&year=2020&volume=11&issue=1,
Asia Pacific Journal of Education,2140,Taylor and Francis Group,/scimag/journals/2140,/scimag/?journal=2140&page=1,34,/scimag/?journal=2140&year=2017&volume=37&issue=2,/scimag/?journal=2140&year=2018&volume=38&issue=1,/scimag/?journal=2140&year=2019&volume=39&issue=1,/scimag/?journal=2140&year=2020&volume=40&issue=1,
Asia Pacific Journal of Tourism Research,2147,Taylor and Francis Group,/scimag/journals/2147,/scimag/?journal=2147&page=1,48,/scimag/?journal=2147&year=2017&volume=22&issue=3,/scimag/?journal=2147&year=2018&volume=23&issue=1,/scimag/?journal=2147&year=2019&volume=24&issue=1,/scimag/?journal=2147&year=2020&volume=25&issue=1,
Asia Pacific Review,2150,Taylor and Francis Group,/scimag/journals/2150,/scimag/?journal=2150&page=1,21,/scimag/?journal=2150&year=2017&volume=24&issue=1,/scimag/?journal=2150&year=2018&volume=25&issue=1,/scimag/?journal=2150&year=2019&volume=26&issue=1,/scimag/?journal=2150&year=2020&volume=27&issue=1,
Asia-Pacific Journal of Teacher Education,2259,Taylor and Francis Group,/scimag/journals/2259,/scimag/?journal=2259&page=1,32,/scimag/?journal=2259&year=2017&volume=45&issue=1,/scimag/?journal=2259&year=2018&volume=46&issue=1,/scimag/?journal=2259&year=2019&volume=47&issue=1,/scimag/?journal=2259&year=2020&volume=48&issue=1,
Asian Affairs,2155,Taylor and Francis Group,/scimag/journals/2155,/scimag/?journal=2155&page=1,110,/scimag/?journal=2155&year=2017&volume=48&issue=sup1,/scimag/?journal=2155&year=2018&volume=49&issue=sup1,/scimag/?journal=2155&year=2019&volume=50&issue=sup1,/scimag/?journal=2155&year=2020&volume=51&issue=sup1,
Asian Affairs An American Review,2156,Taylor and Francis Group,/scimag/journals/2156,/scimag/?journal=2156&page=1,116,/scimag/?journal=2156&year=2017&volume=44&issue=1,/scimag/?journal=2156&year=2018&volume=45&issue=1,/scimag/?journal=2156&year=2019&volume=46&issue=2-3,/scimag/?journal=2156&year=2020&volume=47&issue=1,
Asian Ethnicity,2167,Taylor and Francis Group,/scimag/journals/2167,/scimag/?journal=2167&page=1,32,/scimag/?journal=2167&year=2017&volume=18&issue=1,/scimag/?journal=2167&year=2018&volume=19&issue=2,/scimag/?journal=2167&year=2019&volume=20&issue=1,/scimag/?journal=2167&year=2020&volume=21&issue=3,
Asian Geographer,2169,Taylor and Francis Group,/scimag/journals/2169,/scimag/?journal=2169&page=1,13,/scimag/?journal=2169&year=2017&volume=34&issue=1,/scimag/?journal=2169&year=2018&volume=35&issue=1,/scimag/?journal=2169&year=2019&volume=36&issue=2,/scimag/?journal=2169&year=2020&volume=37&issue=1,
Asian Journal of Communication,2184,Taylor and Francis Group,/scimag/journals/2184,/scimag/?journal=2184&page=1,35,/scimag/?journal=2184&year=2017&volume=27&issue=1,/scimag/?journal=2184&year=2018&volume=28&issue=2,/scimag/?journal=2184&year=2019&volume=29&issue=2,/scimag/?journal=2184&year=2020&volume=30&issue=2,
Asian Journal of Political Science,2211,Taylor and Francis Group,/scimag/journals/2211,/scimag/?journal=2211&page=1,22,/scimag/?journal=2211&year=2017&volume=25&issue=1,/scimag/?journal=2211&year=2018&volume=26&issue=1,/scimag/?journal=2211&year=2019&volume=27&issue=1,/scimag/?journal=2211&year=2020&volume=28&issue=1,
Asian Journal of Technology Innovation,2219,Taylor and Francis Group,/scimag/journals/2219,/scimag/?journal=2219&page=1,16,/scimag/?journal=2219&year=2017&volume=25&issue=1,/scimag/?journal=2219&year=2018&volume=26&issue=1,/scimag/?journal=2219&year=2019&volume=27&issue=1,/scimag/?journal=2219&year=2020&volume=&issue=,
Asian Philosophy,2232,Taylor and Francis Group,/scimag/journals/2232,/scimag/?journal=2232&page=1,24,/scimag/?journal=2232&year=2017&volume=27&issue=1,/scimag/?journal=2232&year=2018&volume=28&issue=1,/scimag/?journal=2232&year=2019&volume=29&issue=1,/scimag/?journal=2232&year=2020&volume=30&issue=1,
Asian Population Studies,2234,Taylor and Francis Group,/scimag/journals/2234,/scimag/?journal=2234&page=1,14,/scimag/?journal=2234&year=2017&volume=13&issue=1,/scimag/?journal=2234&year=2018&volume=14&issue=1,/scimag/?journal=2234&year=2019&volume=15&issue=1,/scimag/?journal=2234&year=2020&volume=16&issue=1,
Asian Security,2236,Taylor and Francis Group,/scimag/journals/2236,/scimag/?journal=2236&page=1,11,/scimag/?journal=2236&year=2017&volume=13&issue=1,/scimag/?journal=2236&year=2018&volume=14&issue=1,/scimag/?journal=2236&year=2019&volume=&issue=,/scimag/?journal=2236&year=2020&volume=&issue=,
Asian Studies Review,2241,Taylor and Francis Group,/scimag/journals/2241,/scimag/?journal=2241&page=1,80,/scimag/?journal=2241&year=2017&volume=41&issue=1,/scimag/?journal=2241&year=2018&volume=42&issue=1,/scimag/?journal=2241&year=2019&volume=43&issue=1,/scimag/?journal=2241&year=2020&volume=44&issue=1,/scimag/?journal=2241&year=2021&volume=&issue=
Asien Afrika Latinamerika,2262,Taylor and Francis Group,/scimag/journals/2262,/scimag/?journal=2262&page=1,1,,,,,
Assessment & Evaluation in Higher Education,2273,Taylor and Francis Group,/scimag/journals/2273,/scimag/?journal=2273&page=1,77,/scimag/?journal=2273&year=2017&volume=42&issue=6,/scimag/?journal=2273&year=2018&volume=43&issue=3,/scimag/?journal=2273&year=2019&volume=44&issue=1,/scimag/?journal=2273&year=2020&volume=&issue=,
Assessment in Education Principles Policy & Practice,2275,Taylor and Francis Group,/scimag/journals/2275,/scimag/?journal=2275&page=1,35,/scimag/?journal=2275&year=2017&volume=24&issue=1,/scimag/?journal=2275&year=2018&volume=25&issue=1,/scimag/?journal=2275&year=2019&volume=26&issue=1,/scimag/?journal=2275&year=2020&volume=27&issue=1,
Assistive Technology,2278,Taylor and Francis Group,/scimag/journals/2278,/scimag/?journal=2278&page=1,37,/scimag/?journal=2278&year=2017&volume=29&issue=1,/scimag/?journal=2278&year=2018&volume=&issue=,/scimag/?journal=2278&year=2019&volume=31&issue=5,/scimag/?journal=2278&year=2020&volume=&issue=,/scimag/?journal=2278&year=2021&volume=&issue=
Astronomical & Astrophysical Transactions,2288,Taylor and Francis Group,/scimag/journals/2288,/scimag/?journal=2288&page=1,42,,,,,
Astropolitics,2303,Taylor and Francis Group,/scimag/journals/2303,/scimag/?journal=2303&page=1,11,/scimag/?journal=2303&year=2017&volume=15&issue=1,/scimag/?journal=2303&year=2018&volume=16&issue=1,/scimag/?journal=2303&year=2019&volume=17&issue=1,/scimag/?journal=2303&year=2020&volume=18&issue=1,
Atlantic Journal of Communication,2319,Taylor and Francis Group,/scimag/journals/2319,/scimag/?journal=2319&page=1,15,/scimag/?journal=2319&year=2017&volume=25&issue=1,/scimag/?journal=2319&year=2018&volume=26&issue=1,/scimag/?journal=2319&year=2019&volume=27&issue=1,/scimag/?journal=2319&year=2020&volume=&issue=,
Atlantic Studies,2320,Taylor and Francis Group,/scimag/journals/2320,/scimag/?journal=2320&page=1,19,/scimag/?journal=2320&year=2017&volume=14&issue=1,/scimag/?journal=2320&year=2018&volume=15&issue=1,/scimag/?journal=2320&year=2019&volume=16&issue=1,/scimag/?journal=2320&year=2020&volume=17&issue=1,
ATMOSPHERE-OCEAN,2334,Taylor and Francis Group,/scimag/journals/2334,/scimag/?journal=2334&page=1,51,/scimag/?journal=2334&year=2017&volume=55&issue=1,/scimag/?journal=2334&year=2018&volume=56&issue=1,/scimag/?journal=2334&year=2019&volume=57&issue=2,/scimag/?journal=2334&year=2020&volume=58&issue=1,
Attachment & Human Development,2355,Taylor and Francis Group,/scimag/journals/2355,/scimag/?journal=2355&page=1,32,/scimag/?journal=2355&year=2017&volume=19&issue=1,/scimag/?journal=2355&year=2018&volume=20&issue=3,/scimag/?journal=2355&year=2019&volume=21&issue=1,/scimag/?journal=2355&year=2020&volume=&issue=,
Australasian Journal of Philosophy,2386,Taylor and Francis Group,/scimag/journals/2386,/scimag/?journal=2386&page=1,146,/scimag/?journal=2386&year=2017&volume=95&issue=1,/scimag/?journal=2386&year=2018&volume=96&issue=2,/scimag/?journal=2386&year=2019&volume=97&issue=2,/scimag/?journal=2386&year=2020&volume=98&issue=4,/scimag/?journal=2386&year=2021&volume=&issue=
Australian Cultural History,2415,Taylor and Francis Group,/scimag/journals/2415,/scimag/?journal=2415&page=1,3,,,,,
Australian Feminist Studies,2423,Taylor and Francis Group,/scimag/journals/2423,/scimag/?journal=2423&page=1,60,/scimag/?journal=2423&year=2017&volume=32&issue=91-92,/scimag/?journal=2423&year=2018&volume=33&issue=95,/scimag/?journal=2423&year=2019&volume=34&issue=99,/scimag/?journal=2423&year=2020&volume=35&issue=104,
Australian Geographer,2424,Taylor and Francis Group,/scimag/journals/2424,/scimag/?journal=2424&page=1,79,/scimag/?journal=2424&year=2017&volume=48&issue=1,/scimag/?journal=2424&year=2018&volume=49&issue=1,/scimag/?journal=2424&year=2019&volume=50&issue=1,/scimag/?journal=2424&year=2020&volume=51&issue=1,
Australian Journal of Earth Sciences,2433,Taylor and Francis Group,/scimag/journals/2433,/scimag/?journal=2433&page=1,95,/scimag/?journal=2433&year=2017&volume=64&issue=1,/scimag/?journal=2433&year=2018&volume=65&issue=1,/scimag/?journal=2433&year=2019&volume=66&issue=1,/scimag/?journal=2433&year=2020&volume=67&issue=5,
Australian Journal of Forensic Sciences,2439,Taylor and Francis Group,/scimag/journals/2439,/scimag/?journal=2439&page=1,67,/scimag/?journal=2439&year=2017&volume=49&issue=1,/scimag/?journal=2439&year=2018&volume=50&issue=1,/scimag/?journal=2439&year=2019&volume=51&issue=sup1,/scimag/?journal=2439&year=2020&volume=52&issue=1,
Australian Journal Of International Affairs,2443,Taylor and Francis Group,/scimag/journals/2443,/scimag/?journal=2443&page=1,53,/scimag/?journal=2443&year=2017&volume=71&issue=1,/scimag/?journal=2443&year=2018&volume=72&issue=1,/scimag/?journal=2443&year=2019&volume=73&issue=1,/scimag/?journal=2443&year=2020&volume=74&issue=1,
Australian Journal of Learning Difficulties,2444,Taylor and Francis Group,/scimag/journals/2444,/scimag/?journal=2444&page=1,8,/scimag/?journal=2444&year=2017&volume=22&issue=1,/scimag/?journal=2444&year=2018&volume=23&issue=1,/scimag/?journal=2444&year=2019&volume=&issue=,/scimag/?journal=2444&year=2020&volume=&issue=,
Australian Journal of Learning Disabilities,2445,Taylor and Francis Group,/scimag/journals/2445,/scimag/?journal=2445&page=1,14,,,,,
Australian Journal of Linguistics,2446,Taylor and Francis Group,/scimag/journals/2446,/scimag/?journal=2446&page=1,35,/scimag/?journal=2446&year=2017&volume=37&issue=1,/scimag/?journal=2446&year=2018&volume=38&issue=1,/scimag/?journal=2446&year=2019&volume=39&issue=1,/scimag/?journal=2446&year=2020&volume=40&issue=1,
Australian Journal of Political Science,2453,Taylor and Francis Group,/scimag/journals/2453,/scimag/?journal=2453&page=1,96,/scimag/?journal=2453&year=2017&volume=52&issue=1,/scimag/?journal=2453&year=2018&volume=53&issue=1,/scimag/?journal=2453&year=2019&volume=54&issue=1,/scimag/?journal=2453&year=2020&volume=55&issue=1,
Australian Outlook,2472,Taylor and Francis Group,/scimag/journals/2472,/scimag/?journal=2472&page=1,57,,,,,
Australian Planner,2473,Taylor and Francis Group,/scimag/journals/2473,/scimag/?journal=2473&page=1,89,/scimag/?journal=2473&year=2017&volume=54&issue=1,/scimag/?journal=2473&year=2018&volume=55&issue=1,/scimag/?journal=2473&year=2019&volume=&issue=,/scimag/?journal=2473&year=2020&volume=56&issue=3,
Australian Social Work,2478,Taylor and Francis Group,/scimag/journals/2478,/scimag/?journal=2478&page=1,100,/scimag/?journal=2478&year=2017&volume=70&issue=sup1,/scimag/?journal=2478&year=2018&volume=71&issue=1,/scimag/?journal=2478&year=2019&volume=72&issue=1,/scimag/?journal=2478&year=2020&volume=73&issue=1,/scimag/?journal=2478&year=2021&volume=74&issue=1
Avian Pathology,2524,Taylor and Francis Group,/scimag/journals/2524,/scimag/?journal=2524&page=1,147,/scimag/?journal=2524&year=2017&volume=46&issue=1,/scimag/?journal=2524&year=2018&volume=47&issue=1,/scimag/?journal=2524&year=2019&volume=48&issue=sup1,/scimag/?journal=2524&year=2020&volume=49&issue=1,
Azania Archaeological Research in Africa,2535,Taylor and Francis Group,/scimag/journals/2535,/scimag/?journal=2535&page=1,47,/scimag/?journal=2535&year=2017&volume=52&issue=1,/scimag/?journal=2535&year=2018&volume=53&issue=1,/scimag/?journal=2535&year=2019&volume=54&issue=1,/scimag/?journal=2535&year=2020&volume=55&issue=1,
Basic and Applied Social Psychology,2608,Taylor and Francis Group,/scimag/journals/2608,/scimag/?journal=2608&page=1,54,/scimag/?journal=2608&year=2017&volume=39&issue=1,/scimag/?journal=2608&year=2018&volume=40&issue=1,/scimag/?journal=2608&year=2019&volume=41&issue=1,/scimag/?journal=2608&year=2020&volume=42&issue=1,
Behavioral & Social Sciences Librarian,2630,Taylor and Francis Group,/scimag/journals/2630,/scimag/?journal=2630&page=1,29,/scimag/?journal=2630&year=2017&volume=36&issue=1,/scimag/?journal=2630&year=2018&volume=&issue=,/scimag/?journal=2630&year=2019&volume=&issue=,/scimag/?journal=2630&year=2020&volume=&issue=,
Behavioral Medicine,2639,Taylor and Francis Group,/scimag/journals/2639,/scimag/?journal=2639&page=1,32,/scimag/?journal=2639&year=2017&volume=43&issue=3,/scimag/?journal=2639&year=2018&volume=44&issue=3,/scimag/?journal=2639&year=2019&volume=45&issue=2,/scimag/?journal=2639&year=2020&volume=46&issue=3-4,
Behavioral Sciences of Terrorism and Political Aggression,2645,Taylor and Francis Group,/scimag/journals/2645,/scimag/?journal=2645&page=1,9,/scimag/?journal=2645&year=2017&volume=9&issue=1,/scimag/?journal=2645&year=2018&volume=&issue=,/scimag/?journal=2645&year=2019&volume=11&issue=1,/scimag/?journal=2645&year=2020&volume=&issue=,
Behavioral Sleep Medicine,2646,Taylor and Francis Group,/scimag/journals/2646,/scimag/?journal=2646&page=1,27,/scimag/?journal=2646&year=2017&volume=15&issue=2,/scimag/?journal=2646&year=2018&volume=16&issue=3,/scimag/?journal=2646&year=2019&volume=&issue=,/scimag/?journal=2646&year=2020&volume=&issue=,
Behaviour & Information Technology,2649,Taylor and Francis Group,/scimag/journals/2649,/scimag/?journal=2649&page=1,96,/scimag/?journal=2649&year=2017&volume=36&issue=2,/scimag/?journal=2649&year=2018&volume=37&issue=1,/scimag/?journal=2649&year=2019&volume=38&issue=2,/scimag/?journal=2649&year=2020&volume=39&issue=1,
Bereavement Care,2677,Taylor and Francis Group,/scimag/journals/2677,/scimag/?journal=2677&page=1,42,/scimag/?journal=2677&year=2017&volume=36&issue=1,/scimag/?journal=2677&year=2018&volume=37&issue=1,/scimag/?journal=2677&year=2019&volume=38&issue=1,/scimag/?journal=2677&year=2020&volume=39&issue=1,
Bilingual Research Journal,2705,Taylor and Francis Group,/scimag/journals/2705,/scimag/?journal=2705&page=1,34,/scimag/?journal=2705&year=2017&volume=40&issue=1,/scimag/?journal=2705&year=2018&volume=41&issue=1,/scimag/?journal=2705&year=2019&volume=42&issue=1,/scimag/?journal=2705&year=2020&volume=43&issue=1,
Biocontrol Science and Technology,2775,Taylor and Francis Group,/scimag/journals/2775,/scimag/?journal=2775&page=1,100,/scimag/?journal=2775&year=2017&volume=27&issue=1,/scimag/?journal=2775&year=2018&volume=28&issue=1,/scimag/?journal=2775&year=2019&volume=29&issue=3,/scimag/?journal=2775&year=2020&volume=30&issue=1,
Biodemography and Social Biology,2778,Taylor and Francis Group,/scimag/journals/2778,/scimag/?journal=2778&page=1,87,/scimag/?journal=2778&year=2017&volume=63&issue=1,/scimag/?journal=2778&year=2018&volume=64&issue=1,/scimag/?journal=2778&year=2019&volume=65&issue=1,/scimag/?journal=2778&year=2020&volume=65&issue=1,
Biodiversity,2779,Taylor and Francis Group,/scimag/journals/2779,/scimag/?journal=2779&page=1,32,/scimag/?journal=2779&year=2017&volume=18&issue=1,/scimag/?journal=2779&year=2018&volume=19&issue=3-4,/scimag/?journal=2779&year=2019&volume=20&issue=1,/scimag/?journal=2779&year=2020&volume=21&issue=1,
Biofouling,2799,Taylor and Francis Group,/scimag/journals/2799,/scimag/?journal=2799&page=1,77,/scimag/?journal=2799&year=2017&volume=33&issue=1,/scimag/?journal=2799&year=2018&volume=34&issue=1,/scimag/?journal=2799&year=2019&volume=35&issue=4,/scimag/?journal=2799&year=2020&volume=36&issue=1,
Biological Rhythm Research,2845,Taylor and Francis Group,/scimag/journals/2845,/scimag/?journal=2845&page=1,74,/scimag/?journal=2845&year=2017&volume=48&issue=1,/scimag/?journal=2845&year=2018&volume=49&issue=4,/scimag/?journal=2845&year=2019&volume=50&issue=1,/scimag/?journal=2845&year=2020&volume=&issue=,
Bioremediation Journal,2949,Taylor and Francis Group,/scimag/journals/2949,/scimag/?journal=2949&page=1,23,/scimag/?journal=2949&year=2017&volume=21&issue=1,/scimag/?journal=2949&year=2018&volume=22&issue=3-4,/scimag/?journal=2949&year=2019&volume=23&issue=1,/scimag/?journal=2949&year=2020&volume=24&issue=1,
Bird Study,3004,Taylor and Francis Group,/scimag/journals/3004,/scimag/?journal=3004&page=1,116,/scimag/?journal=3004&year=2017&volume=64&issue=1,/scimag/?journal=3004&year=2018&volume=65&issue=sup1,/scimag/?journal=3004&year=2019&volume=66&issue=1,/scimag/?journal=3004&year=2020&volume=67&issue=2,
Body Movement and Dance in Psychotherapy,3115,Taylor and Francis Group,/scimag/journals/3115,/scimag/?journal=3115&page=1,17,/scimag/?journal=3115&year=2017&volume=12&issue=1,/scimag/?journal=3115&year=2018&volume=13&issue=1,/scimag/?journal=3115&year=2019&volume=14&issue=1,/scimag/?journal=3115&year=2020&volume=15&issue=1,
British Educational Research Journal,3249,Taylor and Francis Group,/scimag/journals/3249,/scimag/?journal=3249&page=1,174,/scimag/?journal=3249&year=2017&volume=43&issue=1,/scimag/?journal=3249&year=2018&volume=44&issue=1,/scimag/?journal=3249&year=2019&volume=45&issue=1,/scimag/?journal=3249&year=2020&volume=46&issue=1,
British Journal for the History of Philosophy,3253,Taylor and Francis Group,/scimag/journals/3253,/scimag/?journal=3253&page=1,66,/scimag/?journal=3253&year=2017&volume=25&issue=1,/scimag/?journal=3253&year=2018&volume=26&issue=1,/scimag/?journal=3253&year=2019&volume=27&issue=1,/scimag/?journal=3253&year=2020&volume=28&issue=1,/scimag/?journal=3253&year=2021&volume=&issue=
