Journal_Id,Year,Authors,Title,DOI,Link1,Link2,Keyword
835,2021,,Editorial Board,10.1016/S0167-8809(20)30399-6 ,https://sci-hub.se/10.1016/S0167-8809%2820%2930399-6,https://booksc.org/s/?q=10.1016/S0167-8809%2820%2930399-6,editorial board
876,2017,,Editorial Board,10.1016/s1067-991x(16)30315-7 ,https://sci-hub.se/10.1016/s1067-991x%2816%2930315-7,https://booksc.org/s/?q=10.1016/s1067-991x%2816%2930315-7,editorial board
876,2018,,Editorial Board,10.1016/s1067-991x(17)30358-9 ,https://sci-hub.se/10.1016/s1067-991x%2817%2930358-9,https://booksc.org/s/?q=10.1016/s1067-991x%2817%2930358-9,editorial board
876,2019,,Editorial Board,10.1016/S1067-991X(18)30339-0 ,https://sci-hub.se/10.1016/S1067-991X%2818%2930339-0,https://booksc.org/s/?q=10.1016/S1067-991X%2818%2930339-0,editorial board
876,2020,,Editorial Board,10.1016/s1067-991x(20)30003-1 ,https://sci-hub.se/10.1016/s1067-991x%2820%2930003-1,https://booksc.org/s/?q=10.1016/s1067-991x%2820%2930003-1,editorial board
911,2017,,Editorial Board,10.1016/s0741-8329(16)30898-9 ,https://sci-hub.se/10.1016/s0741-8329%2816%2930898-9,https://booksc.org/s/?q=10.1016/s0741-8329%2816%2930898-9,editorial board
911,2019,,Editorial Board,10.1016/s0741-8329(18)30337-9 ,https://sci-hub.se/10.1016/s0741-8329%2818%2930337-9,https://booksc.org/s/?q=10.1016/s0741-8329%2818%2930337-9,editorial board
911,2020,,Editorial Board,10.1016/s0741-8329(19)30309-x ,https://sci-hub.se/10.1016/s0741-8329%2819%2930309-x,https://booksc.org/s/?q=10.1016/s0741-8329%2819%2930309-x,editorial board
967,2017,,Editorial Board,10.1016/s1552-5260(16)33110-7 ,https://sci-hub.se/10.1016/s1552-5260%2816%2933110-7,https://booksc.org/s/?q=10.1016/s1552-5260%2816%2933110-7,editorial board
967,2018,,Editorial Board,10.1016/S1552-5260(17)33861-X ,https://sci-hub.se/10.1016/S1552-5260%2817%2933861-X,https://booksc.org/s/?q=10.1016/S1552-5260%2817%2933861-X,editorial board
967,2019,,Editorial Board,10.1016/S1552-5260(18)33610-0 ,https://sci-hub.se/10.1016/S1552-5260%2818%2933610-0,https://booksc.org/s/?q=10.1016/S1552-5260%2818%2933610-0,editorial board
967,2020,,Issue Information,10.1002/alz.12274 ,https://sci-hub.se/10.1002/alz.12274,https://booksc.org/s/?q=10.1002/alz.12274,issue information
1004,2017,,Editorial Board,10.1016/s0002-8703(16)30266-6 ,https://sci-hub.se/10.1016/s0002-8703%2816%2930266-6,https://booksc.org/s/?q=10.1016/s0002-8703%2816%2930266-6,editorial board
1004,2018,,Editorial Board,10.1016/s0002-8703(17)30368-x ,https://sci-hub.se/10.1016/s0002-8703%2817%2930368-x,https://booksc.org/s/?q=10.1016/s0002-8703%2817%2930368-x,editorial board
1004,2019,,Editorial Board,10.1016/S0002-8703(18)30328-4 ,https://sci-hub.se/10.1016/S0002-8703%2818%2930328-4,https://booksc.org/s/?q=10.1016/S0002-8703%2818%2930328-4,editorial board
1004,2020,,Editorial Board,10.1016/s0002-8703(19)30319-9 ,https://sci-hub.se/10.1016/s0002-8703%2819%2930319-9,https://booksc.org/s/?q=10.1016/s0002-8703%2819%2930319-9,editorial board
1078,2017,,Editorial Board,10.1016/s0196-6553(16)31053-7 ,https://sci-hub.se/10.1016/s0196-6553%2816%2931053-7,https://booksc.org/s/?q=10.1016/s0196-6553%2816%2931053-7,editorial board
1078,2018,,Editorial Board,10.1016/s0196-6553(17)31264-6 ,https://sci-hub.se/10.1016/s0196-6553%2817%2931264-6,https://booksc.org/s/?q=10.1016/s0196-6553%2817%2931264-6,editorial board
1078,2019,,Editorial Board,10.1016/S0196-6553(18)31115-5 ,https://sci-hub.se/10.1016/S0196-6553%2818%2931115-5,https://booksc.org/s/?q=10.1016/S0196-6553%2818%2931115-5,editorial board
1078,2020,,Editorial Board,10.1016/s0196-6553(19)30991-5 ,https://sci-hub.se/10.1016/s0196-6553%2819%2930991-5,https://booksc.org/s/?q=10.1016/s0196-6553%2819%2930991-5,editorial board
1080,2017,,Editorial Board,10.1053/S0272-6386(16)30602-3 ,https://sci-hub.se/10.1053/S0272-6386%2816%2930602-3,https://booksc.org/s/?q=10.1053/S0272-6386%2816%2930602-3,editorial board
1080,2018,,Editorial Board,10.1053/S0272-6386(17)31046-6 ,https://sci-hub.se/10.1053/S0272-6386%2817%2931046-6,https://booksc.org/s/?q=10.1053/S0272-6386%2817%2931046-6,editorial board
1080,2019,,2018 AJKD Editors’ Choice Awards,10.1053/S0272-6386(18)31083-7 ,https://sci-hub.se/10.1053/S0272-6386%2818%2931083-7,https://booksc.org/s/?q=10.1053/S0272-6386%2818%2931083-7,editors
1080,2021,,Editorial Board,10.1053/S0272-6386(20)31098-2 ,https://sci-hub.se/10.1053/S0272-6386%2820%2931098-2,https://booksc.org/s/?q=10.1053/S0272-6386%2820%2931098-2,editorial board
1080,2021,,2020 AJKD Editorsâ Choice Awards,10.1053/S0272-6386(20)31127-6 ,https://sci-hub.se/10.1053/S0272-6386%2820%2931127-6,https://booksc.org/s/?q=10.1053/S0272-6386%2820%2931127-6,editors
1099,2017,,Editorial Board,10.1016/s0002-9394(16)30577-3 ,https://sci-hub.se/10.1016/s0002-9394%2816%2930577-3,https://booksc.org/s/?q=10.1016/s0002-9394%2816%2930577-3,editorial board
1099,2018,,Editorial Board,10.1016/s0002-9394(17)30495-6 ,https://sci-hub.se/10.1016/s0002-9394%2817%2930495-6,https://booksc.org/s/?q=10.1016/s0002-9394%2817%2930495-6,editorial board
1099,2019,,Editorial Board,10.1016/s0002-9394(18)30638-x ,https://sci-hub.se/10.1016/s0002-9394%2818%2930638-x,https://booksc.org/s/?q=10.1016/s0002-9394%2818%2930638-x,editorial board
1099,2020,,Editorial board page MYK Red,10.1016/S0002-9394(19)30566-5 ,https://sci-hub.se/10.1016/S0002-9394%2819%2930566-5,https://booksc.org/s/?q=10.1016/S0002-9394%2819%2930566-5,editorial board
1101,2020,,Editorial Board,10.1016/S0889-5406(19)30928-X ,https://sci-hub.se/10.1016/S0889-5406%2819%2930928-X,https://booksc.org/s/?q=10.1016/S0889-5406%2819%2930928-X,editorial board
1104,2017,,Editorial Board,10.1016/s0196-0709(16)30481-1 ,https://sci-hub.se/10.1016/s0196-0709%2816%2930481-1,https://booksc.org/s/?q=10.1016/s0196-0709%2816%2930481-1,editorial board
1104,2018,,Editorial Board,10.1016/s0196-0709(17)30897-9 ,https://sci-hub.se/10.1016/s0196-0709%2817%2930897-9,https://booksc.org/s/?q=10.1016/s0196-0709%2817%2930897-9,editorial board
1187,2017,,Editorial board,10.1016/s1075-9964(17)30005-7 ,https://sci-hub.se/10.1016/s1075-9964%2817%2930005-7,https://booksc.org/s/?q=10.1016/s1075-9964%2817%2930005-7,editorial board
1187,2018,,Editorial Board,10.1016/S1075-9964(18)30008-8 ,https://sci-hub.se/10.1016/S1075-9964%2818%2930008-8,https://booksc.org/s/?q=10.1016/S1075-9964%2818%2930008-8,editorial board
1187,2019,,Editorial Board,10.1016/S1075-9964(19)30013-7 ,https://sci-hub.se/10.1016/S1075-9964%2819%2930013-7,https://booksc.org/s/?q=10.1016/S1075-9964%2819%2930013-7,editorial board
1187,2020,,Editorial Board,10.1016/s1075-9964(20)30016-0 ,https://sci-hub.se/10.1016/s1075-9964%2820%2930016-0,https://booksc.org/s/?q=10.1016/s1075-9964%2820%2930016-0,editorial board
1225,2017,,Editorial board,10.1016/s0003-2670(16)31346-0 ,https://sci-hub.se/10.1016/s0003-2670%2816%2931346-0,https://booksc.org/s/?q=10.1016/s0003-2670%2816%2931346-0,editorial board
1225,2018,,Editorial board,10.1016/S0003-2670(17)31259-X ,https://sci-hub.se/10.1016/S0003-2670%2817%2931259-X,https://booksc.org/s/?q=10.1016/S0003-2670%2817%2931259-X,editorial board
1225,2019,,Editorial Board,10.1016/S0003-2670(18)31338-2 ,https://sci-hub.se/10.1016/S0003-2670%2818%2931338-2,https://booksc.org/s/?q=10.1016/S0003-2670%2818%2931338-2,editorial board
1225,2020,,Editorial Board,10.1016/s0003-2670(19)31333-9 ,https://sci-hub.se/10.1016/s0003-2670%2819%2931333-9,https://booksc.org/s/?q=10.1016/s0003-2670%2819%2931333-9,editorial board
1225,2021,,Editorial Board,10.1016/S0003-2670(20)31139-9 ,https://sci-hub.se/10.1016/S0003-2670%2820%2931139-9,https://booksc.org/s/?q=10.1016/S0003-2670%2820%2931139-9,editorial board
1227,2017,,Editorial Board,10.1016/s0003-2697(16)30365-7 ,https://sci-hub.se/10.1016/s0003-2697%2816%2930365-7,https://booksc.org/s/?q=10.1016/s0003-2697%2816%2930365-7,editorial board
1227,2018,,Editorial Board,10.1016/s0003-2697(17)30480-3 ,https://sci-hub.se/10.1016/s0003-2697%2817%2930480-3,https://booksc.org/s/?q=10.1016/s0003-2697%2817%2930480-3,editorial board
1227,2019,,Editorial Board,10.1016/s0003-2697(18)31153-9 ,https://sci-hub.se/10.1016/s0003-2697%2818%2931153-9,https://booksc.org/s/?q=10.1016/s0003-2697%2818%2931153-9,editorial board
1286,2019,,Editors Page,10.1016/s0003-3472(18)30394-4 ,https://sci-hub.se/10.1016/s0003-3472%2818%2930394-4,https://booksc.org/s/?q=10.1016/s0003-3472%2818%2930394-4,editors
1286,2020,,Editors Page,10.1016/s0003-3472(19)30400-2 ,https://sci-hub.se/10.1016/s0003-3472%2819%2930400-2,https://booksc.org/s/?q=10.1016/s0003-3472%2819%2930400-2,editors
1295,2017,,Editorial Board,10.1016/s0377-8401(16)31183-x ,https://sci-hub.se/10.1016/s0377-8401%2816%2931183-x,https://booksc.org/s/?q=10.1016/s0377-8401%2816%2931183-x,editorial board
1295,2018,,Editorial Board,10.1016/s0377-8401(17)31562-6 ,https://sci-hub.se/10.1016/s0377-8401%2817%2931562-6,https://booksc.org/s/?q=10.1016/s0377-8401%2817%2931562-6,editorial board
1295,2019,,Editorial Board,10.1016/s0377-8401(19)30038-0 ,https://sci-hub.se/10.1016/s0377-8401%2819%2930038-0,https://booksc.org/s/?q=10.1016/s0377-8401%2819%2930038-0,editorial board
1295,2020,,Editorial Board,10.1016/s0377-8401(19)31706-7 ,https://sci-hub.se/10.1016/s0377-8401%2819%2931706-7,https://booksc.org/s/?q=10.1016/s0377-8401%2819%2931706-7,editorial board
1306,2017,,Editorial Board,10.1016/s0378-4320(16)30728-x ,https://sci-hub.se/10.1016/s0378-4320%2816%2930728-x,https://booksc.org/s/?q=10.1016/s0378-4320%2816%2930728-x,editorial board
1306,2018,,Editorial Board,10.1016/S0378-4320(17)31027-8 ,https://sci-hub.se/10.1016/S0378-4320%2817%2931027-8,https://booksc.org/s/?q=10.1016/S0378-4320%2817%2931027-8,editorial board
1306,2019,,Editorial Board,10.1016/S0378-4320(18)31142-4 ,https://sci-hub.se/10.1016/S0378-4320%2818%2931142-4,https://booksc.org/s/?q=10.1016/S0378-4320%2818%2931142-4,editorial board
1306,2020,,Editorial Board,10.1016/s0378-4320(19)31141-8 ,https://sci-hub.se/10.1016/s0378-4320%2819%2931141-8,https://booksc.org/s/?q=10.1016/s0378-4320%2819%2931141-8,editorial board
1336,2017,,Editorial board,10.1016/s0003-3928(17)30004-5 ,https://sci-hub.se/10.1016/s0003-3928%2817%2930004-5,https://booksc.org/s/?q=10.1016/s0003-3928%2817%2930004-5,editorial board
1336,2018,,Editorial board,10.1016/S0003-3928(18)30005-2 ,https://sci-hub.se/10.1016/S0003-3928%2818%2930005-2,https://booksc.org/s/?q=10.1016/S0003-3928%2818%2930005-2,editorial board
1336,2019,,Editorial board,10.1016/S0003-3928(19)30005-8 ,https://sci-hub.se/10.1016/S0003-3928%2819%2930005-8,https://booksc.org/s/?q=10.1016/S0003-3928%2819%2930005-8,editorial board
1336,2020,,Editorial board,10.1016/S0003-3928(20)30011-1 ,https://sci-hub.se/10.1016/S0003-3928%2820%2930011-1,https://booksc.org/s/?q=10.1016/S0003-3928%2820%2930011-1,editorial board
1341,2017,,Editorial Board,10.1016/S0294-1260(17)30003-1 ,https://sci-hub.se/10.1016/S0294-1260%2817%2930003-1,https://booksc.org/s/?q=10.1016/S0294-1260%2817%2930003-1,editorial board
1341,2018,,Editorial Board,10.1016/s0294-1260(18)30008-6 ,https://sci-hub.se/10.1016/s0294-1260%2818%2930008-6,https://booksc.org/s/?q=10.1016/s0294-1260%2818%2930008-6,editorial board
1341,2019,,Editorial Board,10.1016/S0294-1260(19)30006-8 ,https://sci-hub.se/10.1016/S0294-1260%2819%2930006-8,https://booksc.org/s/?q=10.1016/S0294-1260%2819%2930006-8,editorial board
1341,2020,,Editorial Board,10.1016/s0294-1260(20)30003-0 ,https://sci-hub.se/10.1016/s0294-1260%2820%2930003-0,https://booksc.org/s/?q=10.1016/s0294-1260%2820%2930003-0,editorial board
1351,2017,,Editorial Board,10.1016/s0294-1449(16)30436-x ,https://sci-hub.se/10.1016/s0294-1449%2816%2930436-x,https://booksc.org/s/?q=10.1016/s0294-1449%2816%2930436-x,editorial board
1351,2018,,Editorial Board,10.1016/s0294-1449(17)30142-7 ,https://sci-hub.se/10.1016/s0294-1449%2817%2930142-7,https://booksc.org/s/?q=10.1016/s0294-1449%2817%2930142-7,editorial board
1351,2019,,Editorial Board,10.1016/S0294-1449(19)30002-2 ,https://sci-hub.se/10.1016/S0294-1449%2819%2930002-2,https://booksc.org/s/?q=10.1016/S0294-1449%2819%2930002-2,editorial board
1351,2020,,Editorial Board,10.1016/s0294-1449(20)30003-2 ,https://sci-hub.se/10.1016/s0294-1449%2820%2930003-2,https://booksc.org/s/?q=10.1016/s0294-1449%2820%2930003-2,editorial board
1356,2017,,editorial board,10.1016/s0753-3969(17)30009-5 ,https://sci-hub.se/10.1016/s0753-3969%2817%2930009-5,https://booksc.org/s/?q=10.1016/s0753-3969%2817%2930009-5,editorial board
1356,2018,,editorial board,10.1016/S0753-3969(18)30006-5 ,https://sci-hub.se/10.1016/S0753-3969%2818%2930006-5,https://booksc.org/s/?q=10.1016/S0753-3969%2818%2930006-5,editorial board
1356,2019,,editorial board,10.1016/S0753-3969(19)30004-7 ,https://sci-hub.se/10.1016/S0753-3969%2819%2930004-7,https://booksc.org/s/?q=10.1016/S0753-3969%2819%2930004-7,editorial board
1356,2020,,Editorial board,10.1016/s0753-3969(20)30003-3 ,https://sci-hub.se/10.1016/s0753-3969%2820%2930003-3,https://booksc.org/s/?q=10.1016/s0753-3969%2820%2930003-3,editorial board
1377,2017,,editorial board,10.1016/s0003-4487(17)30015-x ,https://sci-hub.se/10.1016/s0003-4487%2817%2930015-x,https://booksc.org/s/?q=10.1016/s0003-4487%2817%2930015-x,editorial board
1377,2018,,editorial board,10.1016/S0003-4487(17)30361-X ,https://sci-hub.se/10.1016/S0003-4487%2817%2930361-X,https://booksc.org/s/?q=10.1016/S0003-4487%2817%2930361-X,editorial board
1377,2019,,editorial board,10.1016/S0003-4487(19)30018-6 ,https://sci-hub.se/10.1016/S0003-4487%2819%2930018-6,https://booksc.org/s/?q=10.1016/S0003-4487%2819%2930018-6,editorial board
1377,2020,,editorial board,10.1016/s0003-4487(20)30017-2 ,https://sci-hub.se/10.1016/s0003-4487%2820%2930017-2,https://booksc.org/s/?q=10.1016/s0003-4487%2820%2930017-2,editorial board
1415,2017,,Editorial Board,10.1016/s1081-1206(16)31326-6 ,https://sci-hub.se/10.1016/s1081-1206%2816%2931326-6,https://booksc.org/s/?q=10.1016/s1081-1206%2816%2931326-6,editorial board
1415,2019,,Editorial Board,10.1016/S1081-1206(18)31426-1 ,https://sci-hub.se/10.1016/S1081-1206%2818%2931426-1,https://booksc.org/s/?q=10.1016/S1081-1206%2818%2931426-1,editorial board
1415,2020,,Editorial Board,10.1016/s1081-1206(19)31402-4 ,https://sci-hub.se/10.1016/s1081-1206%2819%2931402-4,https://booksc.org/s/?q=10.1016/s1081-1206%2819%2931402-4,editorial board
1415,2021,,Editorial Board,10.1016/S1081-1206(20)31176-5 ,https://sci-hub.se/10.1016/S1081-1206%2820%2931176-5,https://booksc.org/s/?q=10.1016/S1081-1206%2820%2931176-5,editorial board
1416,2017,,Editorial Board,10.1016/S0940-9602(16)30198-4 ,https://sci-hub.se/10.1016/S0940-9602%2816%2930198-4,https://booksc.org/s/?q=10.1016/S0940-9602%2816%2930198-4,editorial board
1416,2018,,Editorial Board,10.1016/s0940-9602(17)30136-x ,https://sci-hub.se/10.1016/s0940-9602%2817%2930136-x,https://booksc.org/s/?q=10.1016/s0940-9602%2817%2930136-x,editorial board
1416,2019,,Editorial Board,10.1016/S0940-9602(18)30149-3 ,https://sci-hub.se/10.1016/S0940-9602%2818%2930149-3,https://booksc.org/s/?q=10.1016/S0940-9602%2818%2930149-3,editorial board
1416,2020,,Editorial Board,10.1016/s0940-9602(19)30149-9 ,https://sci-hub.se/10.1016/s0940-9602%2819%2930149-9,https://booksc.org/s/?q=10.1016/s0940-9602%2819%2930149-9,editorial board
1433,2017,,Editorial Board,10.1016/s1092-9134(16)30349-5 ,https://sci-hub.se/10.1016/s1092-9134%2816%2930349-5,https://booksc.org/s/?q=10.1016/s1092-9134%2816%2930349-5,editorial board
1433,2018,,Editorial Board,10.1016/S1092-9134(17)30373-8 ,https://sci-hub.se/10.1016/S1092-9134%2817%2930373-8,https://booksc.org/s/?q=10.1016/S1092-9134%2817%2930373-8,editorial board
1433,2019,,Editorial Board,10.1016/s1092-9134(19)30004-8 ,https://sci-hub.se/10.1016/s1092-9134%2819%2930004-8,https://booksc.org/s/?q=10.1016/s1092-9134%2819%2930004-8,editorial board
1433,2020,,Editorial Board,10.1016/s1092-9134(20)30005-8 ,https://sci-hub.se/10.1016/s1092-9134%2820%2930005-8,https://booksc.org/s/?q=10.1016/s1092-9134%2820%2930005-8,editorial board
1435,2019,,Editors,10.1016/S0196-0644(18)31491-4 ,https://sci-hub.se/10.1016/S0196-0644%2818%2931491-4,https://booksc.org/s/?q=10.1016/S0196-0644%2818%2931491-4,editors
1435,2020,,Editors,10.1016/s0196-0644(19)31393-9 ,https://sci-hub.se/10.1016/s0196-0644%2819%2931393-9,https://booksc.org/s/?q=10.1016/s0196-0644%2819%2931393-9,editors
1436,2017,,Editorial Board,10.1016/s1047-2797(17)30014-5 ,https://sci-hub.se/10.1016/s1047-2797%2817%2930014-5,https://booksc.org/s/?q=10.1016/s1047-2797%2817%2930014-5,editorial board
1436,2018,,Editorial Board,10.1016/S1047-2797(17)31116-X ,https://sci-hub.se/10.1016/S1047-2797%2817%2931116-X,https://booksc.org/s/?q=10.1016/S1047-2797%2817%2931116-X,editorial board
1436,2019,,Editorial Board,10.1016/S1047-2797(19)30026-2 ,https://sci-hub.se/10.1016/S1047-2797%2819%2930026-2,https://booksc.org/s/?q=10.1016/S1047-2797%2819%2930026-2,editorial board
1466,2017,,Editorial board,10.1016/s0306-4549(16)30945-8 ,https://sci-hub.se/10.1016/s0306-4549%2816%2930945-8,https://booksc.org/s/?q=10.1016/s0306-4549%2816%2930945-8,editorial board
1466,2019,,Editorial Board,10.1016/S0306-4549(18)30531-0 ,https://sci-hub.se/10.1016/S0306-4549%2818%2930531-0,https://booksc.org/s/?q=10.1016/S0306-4549%2818%2930531-0,editorial board
1480,2018,,Editorial Board,10.1016/S0003-4916(17)30375-5 ,https://sci-hub.se/10.1016/S0003-4916%2817%2930375-5,https://booksc.org/s/?q=10.1016/S0003-4916%2817%2930375-5,editorial board
1480,2019,,Editorial Board,10.1016/S0003-4916(19)30023-5 ,https://sci-hub.se/10.1016/S0003-4916%2819%2930023-5,https://booksc.org/s/?q=10.1016/S0003-4916%2819%2930023-5,editorial board
1480,2020,,Editorial Board,10.1016/s0003-4916(19)30311-2 ,https://sci-hub.se/10.1016/s0003-4916%2819%2930311-2,https://booksc.org/s/?q=10.1016/s0003-4916%2819%2930311-2,editorial board
1483,2017,,Editorial Board,10.1016/s0168-0072(16)30142-7 ,https://sci-hub.se/10.1016/s0168-0072%2816%2930142-7,https://booksc.org/s/?q=10.1016/s0168-0072%2816%2930142-7,editorial board
1483,2019,,Editorial Board,10.1016/s0168-0072(18)30123-4 ,https://sci-hub.se/10.1016/s0168-0072%2818%2930123-4,https://booksc.org/s/?q=10.1016/s0168-0072%2818%2930123-4,editorial board
1483,2020,,Editorial Board,10.1016/s0168-0072(19)30112-5 ,https://sci-hub.se/10.1016/s0168-0072%2819%2930112-5,https://booksc.org/s/?q=10.1016/s0168-0072%2819%2930112-5,editorial board
1483,2021,,Editorial Board,10.1016/S0168-0072(20)30121-4 ,https://sci-hub.se/10.1016/S0168-0072%2820%2930121-4,https://booksc.org/s/?q=10.1016/S0168-0072%2820%2930121-4,editorial board
1512,2017,,Editorial board,10.1016/s0160-7383(16)30182-7 ,https://sci-hub.se/10.1016/s0160-7383%2816%2930182-7,https://booksc.org/s/?q=10.1016/s0160-7383%2816%2930182-7,editorial board
1512,2018,,Editorial Board,10.1016/S0160-7383(17)30168-8 ,https://sci-hub.se/10.1016/S0160-7383%2817%2930168-8,https://booksc.org/s/?q=10.1016/S0160-7383%2817%2930168-8,editorial board
1512,2019,,Editorial Board,10.1016/s0160-7383(18)30158-0 ,https://sci-hub.se/10.1016/s0160-7383%2818%2930158-0,https://booksc.org/s/?q=10.1016/s0160-7383%2818%2930158-0,editorial board
1593,2017,,Editorial Board,10.1016/s1367-5788(17)30065-2 ,https://sci-hub.se/10.1016/s1367-5788%2817%2930065-2,https://booksc.org/s/?q=10.1016/s1367-5788%2817%2930065-2,editorial board
1593,2018,,Editorial Board,10.1016/s1367-5788(18)30071-3 ,https://sci-hub.se/10.1016/s1367-5788%2818%2930071-3,https://booksc.org/s/?q=10.1016/s1367-5788%2818%2930071-3,editorial board
1593,2019,,Editorial Board,10.1016/s1367-5788(19)30065-3 ,https://sci-hub.se/10.1016/s1367-5788%2819%2930065-3,https://booksc.org/s/?q=10.1016/s1367-5788%2819%2930065-3,editorial board
1593,2020,,Editorial Board,10.1016/s1367-5788(20)30031-6 ,https://sci-hub.se/10.1016/s1367-5788%2820%2930031-6,https://booksc.org/s/?q=10.1016/s1367-5788%2820%2930031-6,editorial board
1652,2017,,Editorial Board,10.1016/s0166-3542(16)30762-8 ,https://sci-hub.se/10.1016/s0166-3542%2816%2930762-8,https://booksc.org/s/?q=10.1016/s0166-3542%2816%2930762-8,editorial board
1652,2018,,Editorial Board,10.1016/s0166-3542(17)30820-3 ,https://sci-hub.se/10.1016/s0166-3542%2817%2930820-3,https://booksc.org/s/?q=10.1016/s0166-3542%2817%2930820-3,editorial board
1652,2019,,Editorial Board,10.1016/S0166-3542(18)30745-9 ,https://sci-hub.se/10.1016/S0166-3542%2818%2930745-9,https://booksc.org/s/?q=10.1016/S0166-3542%2818%2930745-9,editorial board
